# Simbatch result for 50.out
task1	0.000000	0.000000	1444.000000	1444.000000
task2	310.000000	1444.000000	2237.000000	793.000000
task3	619.000000	2237.000000	3384.000000	1147.000000
task4	915.000000	3384.000000	4919.000000	1535.000000
task5	1220.000000	4919.000000	6462.000000	1543.000000
task6	1545.000000	1545.000000	3076.000000	1531.000000
task7	1844.000000	7556.000000	8992.000000	1436.000000
task8	2151.000000	8992.000000	9883.000000	891.000000
task9	2483.000000	9883.000000	10876.000000	993.000000
task10	2790.000000	10015.000000	11644.000000	1629.000000
task11	3072.000000	6462.000000	7556.000000	1094.000000
task12	3406.000000	4919.000000	6615.000000	1696.000000
task13	3704.000000	11644.000000	13411.000000	1767.000000
task14	3992.000000	13411.000000	14927.000000	1516.000000
task15	4331.000000	14927.000000	16282.000000	1355.000000
task16	4615.000000	10876.000000	12179.000000	1303.000000
task17	4951.000000	17130.000000	18474.000000	1344.000000
task18	5268.000000	18474.000000	19769.000000	1295.000000
task19	5544.000000	16282.000000	17130.000000	848.000000
task20	5843.000000	12179.000000	13040.000000	861.000000
task21	6180.000000	19769.000000	20421.000000	652.000000
task22	6435.000000	20421.000000	21457.000000	1036.000000
task23	6706.000000	21457.000000	22460.000000	1003.000000
task24	6996.000000	14927.000000	16312.000000	1385.000000
task25	7302.000000	21457.000000	22313.000000	856.000000
task26	7625.000000	23200.000000	24171.000000	971.000000
task27	7925.000000	24171.000000	24938.000000	767.000000
task28	8215.000000	8992.000000	10015.000000	1023.000000
task29	8501.000000	24938.000000	26340.000000	1402.000000
task30	8850.000000	13040.000000	14064.000000	1024.000000
task31	9123.000000	14064.000000	14726.000000	662.000000
task32	9390.000000	26745.000000	27831.000000	1086.000000
task33	9688.000000	22313.000000	23461.000000	1148.000000
task34	9995.000000	27831.000000	28609.000000	778.000000
task35	10297.000000	28609.000000	30401.000000	1792.000000
task36	10602.000000	30401.000000	31322.000000	921.000000
task37	10869.000000	30401.000000	32188.000000	1787.000000
task38	11195.000000	32332.000000	33997.000000	1665.000000
task39	11508.000000	16282.000000	17016.000000	734.000000
task40	11790.000000	17016.000000	18345.000000	1329.000000
task41	12090.000000	33997.000000	34599.000000	602.000000
task42	12401.000000	34599.000000	35849.000000	1250.000000
task43	12700.000000	35849.000000	37613.000000	1764.000000
task44	12993.000000	23461.000000	24666.000000	1205.000000
task45	13280.000000	18345.000000	20114.000000	1769.000000
task46	13585.000000	24666.000000	25499.000000	833.000000
task47	13856.000000	22313.000000	23107.000000	794.000000
task48	14126.000000	37613.000000	38682.000000	1069.000000
task49	14439.000000	38682.000000	39485.000000	803.000000
task50	14732.000000	16312.000000	16943.000000	631.000000
task51	15029.000000	39485.000000	40923.000000	1438.000000
task52	15364.000000	40923.000000	42634.000000	1711.000000
task53	15658.000000	42634.000000	43635.000000	1001.000000
task54	15963.000000	44457.000000	45507.000000	1050.000000
task55	16274.000000	45507.000000	46614.000000	1107.000000
task56	16589.000000	43635.000000	44457.000000	822.000000
task57	16885.000000	46614.000000	48383.000000	1769.000000
task58	17190.000000	48433.000000	49142.000000	709.000000
task59	17483.000000	49142.000000	50787.000000	1645.000000
task60	17792.000000	24938.000000	25966.000000	1028.000000
task61	18105.000000	50787.000000	52363.000000	1576.000000
task62	18428.000000	52363.000000	53822.000000	1459.000000
task63	18691.000000	53822.000000	55421.000000	1599.000000
task64	18998.000000	56645.000000	57396.000000	751.000000
task65	19303.000000	25499.000000	26867.000000	1368.000000
task66	19588.000000	50787.000000	52282.000000	1495.000000
task67	19895.000000	20114.000000	21245.000000	1131.000000
task68	20225.000000	52282.000000	53810.000000	1528.000000
task69	20520.000000	22460.000000	23200.000000	740.000000
task70	20840.000000	57396.000000	58205.000000	809.000000
task71	21116.000000	30401.000000	31345.000000	944.000000
task72	21405.000000	25966.000000	26745.000000	779.000000
task73	21694.000000	58205.000000	58899.000000	694.000000
task74	21963.000000	31345.000000	32892.000000	1547.000000
task75	22226.000000	31322.000000	32332.000000	1010.000000
task76	22554.000000	58899.000000	60476.000000	1577.000000
task77	22824.000000	31322.000000	32235.000000	913.000000
task78	23139.000000	46614.000000	47829.000000	1215.000000
task79	23433.000000	53810.000000	55259.000000	1449.000000
task80	23723.000000	55259.000000	56645.000000	1386.000000
task81	24029.000000	60476.000000	61245.000000	769.000000
task82	24340.000000	42634.000000	43304.000000	670.000000
task83	24612.000000	61245.000000	62328.000000	1083.000000
task84	24875.000000	43304.000000	43962.000000	658.000000
task85	25166.000000	62328.000000	63757.000000	1429.000000
task86	25425.000000	62328.000000	63126.000000	798.000000
task87	25748.000000	63126.000000	64152.000000	1026.000000
task88	26056.000000	64152.000000	65936.000000	1784.000000
task89	26340.000000	66428.000000	67266.000000	838.000000
task90	26659.000000	35849.000000	37479.000000	1630.000000
task91	26948.000000	47829.000000	48433.000000	604.000000
task92	27229.000000	63126.000000	64263.000000	1137.000000
task93	27544.000000	64263.000000	65018.000000	755.000000
task94	27879.000000	67266.000000	68964.000000	1698.000000
task95	28199.000000	68964.000000	70057.000000	1093.000000
task96	28508.000000	70057.000000	71760.000000	1703.000000
task97	28815.000000	65018.000000	66428.000000	1410.000000
task98	29110.000000	71760.000000	72810.000000	1050.000000
task99	29403.000000	72810.000000	73653.000000	843.000000
task100	29711.000000	73653.000000	74270.000000	617.000000
