# Simbatch result for 71.out
task1	0.000000	0.000000	616.000000	616.000000
task2	281.000000	281.000000	1023.000000	742.000000
task3	591.000000	1023.000000	1638.000000	615.000000
task4	906.000000	1023.000000	2367.000000	1344.000000
task5	1265.000000	1638.000000	2542.000000	904.000000
task6	1560.000000	2367.000000	3007.000000	640.000000
task7	1846.000000	2542.000000	4013.000000	1471.000000
task8	2160.000000	2542.000000	3698.000000	1156.000000
task9	2446.000000	3007.000000	4141.000000	1134.000000
task10	2756.000000	4013.000000	5623.000000	1610.000000
task11	3028.000000	4141.000000	5094.000000	953.000000
task12	3320.000000	5094.000000	5757.000000	663.000000
task13	3610.000000	5623.000000	6804.000000	1181.000000
task14	3905.000000	5623.000000	6939.000000	1316.000000
task15	4226.000000	6939.000000	8714.000000	1775.000000
task16	4515.000000	6939.000000	8396.000000	1457.000000
task17	4857.000000	8714.000000	10373.000000	1659.000000
task18	5191.000000	10373.000000	11145.000000	772.000000
task19	5494.000000	11145.000000	12721.000000	1576.000000
task20	5787.000000	12721.000000	13583.000000	862.000000
task21	6076.000000	13583.000000	14850.000000	1267.000000
task22	6370.000000	13583.000000	14316.000000	733.000000
task23	6658.000000	14316.000000	15353.000000	1037.000000
task24	6971.000000	14850.000000	16299.000000	1449.000000
task25	7268.000000	15353.000000	16844.000000	1491.000000
task26	7574.000000	16299.000000	17351.000000	1052.000000
task27	7888.000000	17351.000000	19037.000000	1686.000000
task28	8181.000000	19037.000000	19788.000000	751.000000
task29	8499.000000	19788.000000	20971.000000	1183.000000
task30	8801.000000	19788.000000	21509.000000	1721.000000
task31	9089.000000	19788.000000	20455.000000	667.000000
task32	9382.000000	19788.000000	21322.000000	1534.000000
task33	9710.000000	20971.000000	22015.000000	1044.000000
task34	10002.000000	22015.000000	22708.000000	693.000000
task35	10315.000000	22708.000000	23380.000000	672.000000
task36	10617.000000	23380.000000	25076.000000	1696.000000
task37	10919.000000	25076.000000	26603.000000	1527.000000
task38	11215.000000	26603.000000	27391.000000	788.000000
task39	11497.000000	27391.000000	28366.000000	975.000000
task40	11812.000000	27391.000000	28925.000000	1534.000000
task41	12109.000000	28366.000000	29077.000000	711.000000
task42	12431.000000	29077.000000	30581.000000	1504.000000
task43	12767.000000	30581.000000	31824.000000	1243.000000
task44	13049.000000	31824.000000	33126.000000	1302.000000
task45	13330.000000	33126.000000	34427.000000	1301.000000
task46	13616.000000	33126.000000	34215.000000	1089.000000
task47	13938.000000	34427.000000	35325.000000	898.000000
task48	14236.000000	35325.000000	36411.000000	1086.000000
task49	14549.000000	36411.000000	37747.000000	1336.000000
task50	14848.000000	37747.000000	39280.000000	1533.000000
task51	15141.000000	39280.000000	40475.000000	1195.000000
task52	15469.000000	40475.000000	41740.000000	1265.000000
task53	15769.000000	41740.000000	43138.000000	1398.000000
task54	16048.000000	43138.000000	44621.000000	1483.000000
task55	16359.000000	44621.000000	45374.000000	753.000000
task56	16639.000000	44621.000000	46103.000000	1482.000000
task57	16960.000000	46103.000000	47658.000000	1555.000000
task58	17268.000000	47658.000000	48649.000000	991.000000
task59	17569.000000	48649.000000	49737.000000	1088.000000
task60	17866.000000	48649.000000	49396.000000	747.000000
task61	18197.000000	49737.000000	50626.000000	889.000000
task62	18480.000000	50626.000000	51597.000000	971.000000
task63	18785.000000	50626.000000	51604.000000	978.000000
task64	19052.000000	51597.000000	52796.000000	1199.000000
task65	19347.000000	52796.000000	53520.000000	724.000000
task66	19645.000000	53520.000000	54903.000000	1383.000000
task67	19948.000000	54903.000000	55870.000000	967.000000
task68	20250.000000	54903.000000	56685.000000	1782.000000
task69	20535.000000	55870.000000	57132.000000	1262.000000
task70	20869.000000	56685.000000	57687.000000	1002.000000
task71	21156.000000	56685.000000	57472.000000	787.000000
task72	21448.000000	57687.000000	59396.000000	1709.000000
task73	21728.000000	59396.000000	60404.000000	1008.000000
task74	22004.000000	60404.000000	61718.000000	1314.000000
task75	22287.000000	61718.000000	62653.000000	935.000000
task76	22615.000000	62653.000000	63717.000000	1064.000000
task77	22911.000000	63717.000000	64812.000000	1095.000000
task78	23221.000000	64812.000000	66034.000000	1222.000000
task79	23530.000000	64812.000000	65874.000000	1062.000000
task80	23841.000000	66034.000000	67301.000000	1267.000000
task81	24160.000000	66034.000000	67502.000000	1468.000000
task82	24444.000000	66034.000000	67688.000000	1654.000000
task83	24745.000000	67688.000000	68707.000000	1019.000000
task84	25063.000000	68707.000000	69517.000000	810.000000
task85	25360.000000	68707.000000	69760.000000	1053.000000
task86	25641.000000	69517.000000	70329.000000	812.000000
task87	25939.000000	69517.000000	71131.000000	1614.000000
task88	26211.000000	71131.000000	71754.000000	623.000000
task89	26526.000000	71754.000000	72640.000000	886.000000
task90	26843.000000	72640.000000	73597.000000	957.000000
task91	27156.000000	73597.000000	75341.000000	1744.000000
task92	27453.000000	75341.000000	76352.000000	1011.000000
task93	27745.000000	76352.000000	77896.000000	1544.000000
task94	28074.000000	77896.000000	79202.000000	1306.000000
task95	28385.000000	77896.000000	78624.000000	728.000000
task96	28653.000000	79202.000000	80417.000000	1215.000000
task97	28937.000000	80417.000000	81768.000000	1351.000000
task98	29252.000000	80417.000000	81500.000000	1083.000000
task99	29568.000000	81768.000000	83204.000000	1436.000000
task100	29871.000000	83204.000000	84352.000000	1148.000000
