# Simbatch result for 73.out
task1	0.000000	0.000000	1070.000000	1070.000000
task2	280.000000	1070.000000	2619.000000	1549.000000
task3	578.000000	1070.000000	1732.000000	662.000000
task4	917.000000	2619.000000	3665.000000	1046.000000
task5	1235.000000	3665.000000	5195.000000	1530.000000
task6	1530.000000	3665.000000	4779.000000	1114.000000
task7	1837.000000	4779.000000	6346.000000	1567.000000
task8	2118.000000	6346.000000	7856.000000	1510.000000
task9	2434.000000	7856.000000	8996.000000	1140.000000
task10	2745.000000	8996.000000	10661.000000	1665.000000
task11	3052.000000	8996.000000	10267.000000	1271.000000
task12	3360.000000	10661.000000	11690.000000	1029.000000
task13	3654.000000	11690.000000	12876.000000	1186.000000
task14	3957.000000	12876.000000	13958.000000	1082.000000
task15	4232.000000	13958.000000	14755.000000	797.000000
task16	4535.000000	14755.000000	16089.000000	1334.000000
task17	4847.000000	16089.000000	17588.000000	1499.000000
task18	5142.000000	17588.000000	18834.000000	1246.000000
task19	5459.000000	17588.000000	19313.000000	1725.000000
task20	5774.000000	18834.000000	19503.000000	669.000000
task21	6058.000000	19503.000000	20604.000000	1101.000000
task22	6376.000000	20604.000000	22203.000000	1599.000000
task23	6674.000000	20604.000000	21704.000000	1100.000000
task24	6963.000000	22203.000000	23592.000000	1389.000000
task25	7271.000000	23592.000000	25119.000000	1527.000000
task26	7548.000000	25119.000000	26506.000000	1387.000000
task27	7832.000000	26506.000000	27646.000000	1140.000000
task28	8128.000000	27646.000000	28424.000000	778.000000
task29	8463.000000	28424.000000	29351.000000	927.000000
task30	8746.000000	28424.000000	29438.000000	1014.000000
task31	9045.000000	29438.000000	31033.000000	1595.000000
task32	9345.000000	31033.000000	32286.000000	1253.000000
task33	9658.000000	32286.000000	33657.000000	1371.000000
task34	9970.000000	32286.000000	34062.000000	1776.000000
task35	10247.000000	32286.000000	33636.000000	1350.000000
task36	10523.000000	34062.000000	35720.000000	1658.000000
task37	10804.000000	35720.000000	36721.000000	1001.000000
task38	11077.000000	36721.000000	37671.000000	950.000000
task39	11365.000000	37671.000000	38565.000000	894.000000
task40	11697.000000	38565.000000	39245.000000	680.000000
task41	12014.000000	39245.000000	40547.000000	1302.000000
task42	12324.000000	40547.000000	41963.000000	1416.000000
task43	12618.000000	41963.000000	43349.000000	1386.000000
task44	12928.000000	43349.000000	44834.000000	1485.000000
task45	13208.000000	44834.000000	45649.000000	815.000000
task46	13529.000000	45649.000000	46931.000000	1282.000000
task47	13803.000000	45649.000000	47401.000000	1752.000000
task48	14080.000000	47401.000000	49051.000000	1650.000000
task49	14381.000000	49051.000000	50721.000000	1670.000000
task50	14700.000000	50721.000000	51471.000000	750.000000
task51	14982.000000	51471.000000	52309.000000	838.000000
task52	15302.000000	52309.000000	53483.000000	1174.000000
task53	15640.000000	52309.000000	54034.000000	1725.000000
task54	15948.000000	54034.000000	55090.000000	1056.000000
task55	16277.000000	55090.000000	56191.000000	1101.000000
task56	16545.000000	56191.000000	57820.000000	1629.000000
task57	16848.000000	56191.000000	57703.000000	1512.000000
task58	17172.000000	59330.000000	60611.000000	1281.000000
task59	17450.000000	57820.000000	59330.000000	1510.000000
task60	17739.000000	57703.000000	58670.000000	967.000000
task61	18010.000000	59330.000000	60394.000000	1064.000000
task62	18287.000000	60611.000000	61273.000000	662.000000
task63	18578.000000	61273.000000	61931.000000	658.000000
task64	18897.000000	61931.000000	63459.000000	1528.000000
task65	19187.000000	63459.000000	64399.000000	940.000000
task66	19501.000000	63459.000000	64476.000000	1017.000000
task67	19787.000000	64476.000000	65168.000000	692.000000
task68	20104.000000	65168.000000	66423.000000	1255.000000
task69	20400.000000	65168.000000	66049.000000	881.000000
task70	20715.000000	66049.000000	67279.000000	1230.000000
task71	20992.000000	67279.000000	69063.000000	1784.000000
task72	21278.000000	69063.000000	69873.000000	810.000000
task73	21573.000000	69063.000000	70135.000000	1072.000000
task74	21862.000000	70135.000000	70779.000000	644.000000
task75	22176.000000	69873.000000	70725.000000	852.000000
task76	22475.000000	69873.000000	70761.000000	888.000000
task77	22791.000000	70135.000000	71407.000000	1272.000000
task78	23084.000000	71407.000000	72417.000000	1010.000000
task79	23372.000000	72417.000000	73089.000000	672.000000
task80	23683.000000	73089.000000	74843.000000	1754.000000
task81	23983.000000	73089.000000	74515.000000	1426.000000
task82	24299.000000	74843.000000	76292.000000	1449.000000
task83	24573.000000	76292.000000	77097.000000	805.000000
task84	24877.000000	77097.000000	78170.000000	1073.000000
task85	25164.000000	78170.000000	79412.000000	1242.000000
task86	25475.000000	79412.000000	80725.000000	1313.000000
task87	25776.000000	79412.000000	80358.000000	946.000000
task88	26102.000000	80725.000000	82187.000000	1462.000000
task89	26410.000000	82187.000000	83591.000000	1404.000000
task90	26697.000000	82187.000000	83442.000000	1255.000000
task91	27022.000000	83591.000000	85286.000000	1695.000000
task92	27328.000000	85286.000000	86711.000000	1425.000000
task93	27676.000000	86711.000000	87632.000000	921.000000
task94	27978.000000	87632.000000	88987.000000	1355.000000
task95	28308.000000	87632.000000	89060.000000	1428.000000
task96	28598.000000	89060.000000	90264.000000	1204.000000
task97	28885.000000	90264.000000	91415.000000	1151.000000
task98	29192.000000	90264.000000	91556.000000	1292.000000
task99	29514.000000	91556.000000	93292.000000	1736.000000
task100	29809.000000	91556.000000	92178.000000	622.000000
