# Simbatch result for 50.out
task1	0.000000	0.000000	1444.000000	1444.000000
task2	310.000000	1444.000000	2237.000000	793.000000
task3	619.000000	2237.000000	3384.000000	1147.000000
task4	915.000000	3384.000000	4919.000000	1535.000000
task5	1220.000000	4919.000000	6462.000000	1543.000000
task6	1545.000000	4919.000000	6450.000000	1531.000000
task7	1844.000000	6462.000000	7898.000000	1436.000000
task8	2151.000000	7898.000000	8789.000000	891.000000
task9	2483.000000	8789.000000	9782.000000	993.000000
task10	2790.000000	8789.000000	10418.000000	1629.000000
task11	3072.000000	10418.000000	11512.000000	1094.000000
task12	3406.000000	10418.000000	12114.000000	1696.000000
task13	3704.000000	12114.000000	13881.000000	1767.000000
task14	3992.000000	13881.000000	15397.000000	1516.000000
task15	4331.000000	15397.000000	16752.000000	1355.000000
task16	4615.000000	16752.000000	18055.000000	1303.000000
task17	4951.000000	18055.000000	19399.000000	1344.000000
task18	5268.000000	19399.000000	20694.000000	1295.000000
task19	5544.000000	20694.000000	21542.000000	848.000000
task20	5843.000000	20694.000000	21555.000000	861.000000
task21	6180.000000	21555.000000	22207.000000	652.000000
task22	6435.000000	22207.000000	23243.000000	1036.000000
task23	6706.000000	23243.000000	24246.000000	1003.000000
task24	6996.000000	23243.000000	24628.000000	1385.000000
task25	7302.000000	24628.000000	25484.000000	856.000000
task26	7625.000000	25484.000000	26455.000000	971.000000
task27	7925.000000	26455.000000	27222.000000	767.000000
task28	8215.000000	26455.000000	27478.000000	1023.000000
task29	8501.000000	27222.000000	28624.000000	1402.000000
task30	8850.000000	27478.000000	28502.000000	1024.000000
task31	9123.000000	28624.000000	29286.000000	662.000000
task32	9390.000000	29286.000000	30372.000000	1086.000000
task33	9688.000000	29286.000000	30434.000000	1148.000000
task34	9995.000000	30434.000000	31212.000000	778.000000
task35	10297.000000	31212.000000	33004.000000	1792.000000
task36	10602.000000	33004.000000	33925.000000	921.000000
task37	10869.000000	33004.000000	34791.000000	1787.000000
task38	11195.000000	34791.000000	36456.000000	1665.000000
task39	11508.000000	33925.000000	34659.000000	734.000000
task40	11790.000000	34791.000000	36120.000000	1329.000000
task41	12090.000000	36456.000000	37058.000000	602.000000
task42	12401.000000	37058.000000	38308.000000	1250.000000
task43	12700.000000	38308.000000	40072.000000	1764.000000
task44	12993.000000	40072.000000	41277.000000	1205.000000
task45	13280.000000	40072.000000	41841.000000	1769.000000
task46	13585.000000	40072.000000	40905.000000	833.000000
task47	13856.000000	40072.000000	40866.000000	794.000000
task48	14126.000000	41841.000000	42910.000000	1069.000000
task49	14439.000000	42910.000000	43713.000000	803.000000
task50	14732.000000	42910.000000	43541.000000	631.000000
task51	15029.000000	43713.000000	45151.000000	1438.000000
task52	15364.000000	45151.000000	46862.000000	1711.000000
task53	15658.000000	46862.000000	47863.000000	1001.000000
task54	15963.000000	47863.000000	48913.000000	1050.000000
task55	16274.000000	48913.000000	50020.000000	1107.000000
task56	16589.000000	50020.000000	50842.000000	822.000000
task57	16885.000000	50842.000000	52611.000000	1769.000000
task58	17190.000000	52611.000000	53320.000000	709.000000
task59	17483.000000	53320.000000	54965.000000	1645.000000
task60	17792.000000	54965.000000	55993.000000	1028.000000
task61	18105.000000	54965.000000	56541.000000	1576.000000
task62	18428.000000	56541.000000	58000.000000	1459.000000
task63	18691.000000	58000.000000	59599.000000	1599.000000
task64	18998.000000	59599.000000	60350.000000	751.000000
task65	19303.000000	60350.000000	61718.000000	1368.000000
task66	19588.000000	60350.000000	61845.000000	1495.000000
task67	19895.000000	60350.000000	61481.000000	1131.000000
task68	20225.000000	60350.000000	61878.000000	1528.000000
task69	20520.000000	61718.000000	62458.000000	740.000000
task70	20840.000000	63237.000000	64046.000000	809.000000
task71	21116.000000	61878.000000	62822.000000	944.000000
task72	21405.000000	62458.000000	63237.000000	779.000000
task73	21694.000000	64046.000000	64740.000000	694.000000
task74	21963.000000	64740.000000	66287.000000	1547.000000
task75	22226.000000	64740.000000	65750.000000	1010.000000
task76	22554.000000	66287.000000	67864.000000	1577.000000
task77	22824.000000	67864.000000	68777.000000	913.000000
task78	23139.000000	67864.000000	69079.000000	1215.000000
task79	23433.000000	70163.000000	71612.000000	1449.000000
task80	23723.000000	68777.000000	70163.000000	1386.000000
task81	24029.000000	71612.000000	72381.000000	769.000000
task82	24340.000000	71612.000000	72282.000000	670.000000
task83	24612.000000	72381.000000	73464.000000	1083.000000
task84	24875.000000	73464.000000	74122.000000	658.000000
task85	25166.000000	73464.000000	74893.000000	1429.000000
task86	25425.000000	74893.000000	75691.000000	798.000000
task87	25748.000000	75691.000000	76717.000000	1026.000000
task88	26056.000000	75691.000000	77475.000000	1784.000000
task89	26340.000000	77475.000000	78313.000000	838.000000
task90	26659.000000	78313.000000	79943.000000	1630.000000
task91	26948.000000	78313.000000	78917.000000	604.000000
task92	27229.000000	78313.000000	79450.000000	1137.000000
task93	27544.000000	79943.000000	80698.000000	755.000000
task94	27879.000000	80698.000000	82396.000000	1698.000000
task95	28199.000000	82396.000000	83489.000000	1093.000000
task96	28508.000000	83489.000000	85192.000000	1703.000000
task97	28815.000000	85192.000000	86602.000000	1410.000000
task98	29110.000000	86602.000000	87652.000000	1050.000000
task99	29403.000000	87652.000000	88495.000000	843.000000
task100	29711.000000	88495.000000	89112.000000	617.000000
